customer_id,customer_segment
C016633,Consumer
C010345,Consumer
C009109,Corporate
C021873,Consumer
C013672,Corporate
C004637,Home Office
C017917,Consumer
C008175,Consumer
C012175,Corporate
C000813,Consumer
C024565,Home Office
C003400,Corporate
C012249,Corporate
C002957,Consumer
C006729,Consumer
C011414,Consumer
C023435,Consumer
C001952,Consumer
C001356,Consumer
C003303,Consumer
C024870,Consumer
C002243,Home Office
C001197,Consumer
C015158,Consumer
C008249,Corporate
C002090,Consumer
C007542,Consumer
C003346,Consumer
C004165,Home Office
C021829,Home Office
C005924,Consumer
C024813,Corporate
C000318,Corporate
C012538,Consumer
C003614,Corporate
C003574,Home Office
C020083,Consumer
C016695,Consumer
C012015,Consumer
C024262,Corporate
C009391,Corporate
C010005,Consumer
C021485,Consumer
C016095,Home Office
C001546,Consumer
C016553,Consumer
C018231,Consumer
C007474,Consumer
C009172,Home Office
C016034,Consumer
C004611,Consumer
C008545,Corporate
C001187,Consumer
C019646,Consumer
C011917,Corporate
C010789,Home Office
C007830,Consumer
C006193,Corporate
C018518,Consumer
C007575,Consumer
C017742,Consumer
C018874,Consumer
C005518,Corporate
C004202,Corporate
C008542,Corporate
C011236,Corporate
C017390,Home Office
C007840,Consumer
C005271,Consumer
C018103,Consumer
C003866,Corporate
C019315,Consumer
C002228,Consumer
C004122,Consumer
C011707,Corporate
C002762,Consumer
C019502,Home Office
C008540,Consumer
C016685,Consumer
C009945,Consumer
C003213,Consumer
C021701,Consumer
C017430,Corporate
C000151,Consumer
C024748,Corporate
C010596,Consumer
C023296,Consumer
C001373,Consumer
C019324,Consumer
C015727,Corporate
C018365,Corporate
C024095,Consumer
C012873,Corporate
C015916,Consumer
C012002,Corporate
C014797,Consumer
C011855,Consumer
C020111,Consumer
C019171,Home Office
C008425,Home Office
C013163,Consumer
C024109,Consumer
C003599,Consumer
C006478,Consumer
C017371,Consumer
C008595,Corporate
C015792,Corporate
C007106,Consumer
C002830,Home Office
C006373,Consumer
C019404,Corporate
C006003,Consumer
C004389,Corporate
C012145,Corporate
C022011,Corporate
C013190,Consumer
C024826,Corporate
C020276,Consumer
C010969,Consumer
C011197,Consumer
C020027,Consumer
C002295,Consumer
C008392,Corporate
C020498,Corporate
C004622,Consumer
C009507,Consumer
C015014,Consumer
C013649,Corporate
C019316,Corporate
C016152,Consumer
C016846,Consumer
C005857,Consumer
C024398,Consumer
C015850,Consumer
C005910,Consumer
C022072,Consumer
C003222,Consumer
C018454,Consumer
C024335,Home Office
C012672,Corporate
C024516,Consumer
C015514,Consumer
C013486,Consumer
C014340,Consumer
C006004,Consumer
C019038,Consumer
C009920,Corporate
C010401,Consumer
C014145,Consumer
C013473,Consumer
C018181,Consumer
C002747,Consumer
C010907,Home Office
C017701,Consumer
C020857,Corporate
C022987,Corporate
C020921,Corporate
C024434,Home Office
C019225,Home Office
C015642,Consumer
C013071,Consumer
C011275,Corporate
C013671,Consumer
C009453,Consumer
C004750,Consumer
C016361,Home Office
C019126,Corporate
C012881,Consumer
C006040,Home Office
C001068,Consumer
C001659,Consumer
C019672,Consumer
C008381,Consumer
C022709,Consumer
C023733,Consumer
C001811,Home Office
C006462,Consumer
C018059,Consumer
C014918,Corporate
C005399,Consumer
C024320,Home Office
C021113,Corporate
C003050,Consumer
C002833,Corporate
C016939,Corporate
C013432,Consumer
C013305,Consumer
C003980,Consumer
C012810,Consumer
C016742,Consumer
C003146,Consumer
C017178,Consumer
C011140,Consumer
C009331,Consumer
C004029,Consumer
C023984,Consumer
C019447,Consumer
C013133,Corporate
C000234,Consumer
C017062,Home Office
C015564,Corporate
C022125,Consumer
C011146,Corporate
C014325,Consumer
C021191,Corporate
C024378,Consumer
C019978,Consumer
C004935,Consumer
C000767,Consumer
C009315,Consumer
C000435,Home Office
C018197,Home Office
C017982,Corporate
C021256,Consumer
C001704,Consumer
C018035,Corporate
C003982,Consumer
C005986,Consumer
C005547,Consumer
C009809,Corporate
C014873,Consumer
C002877,Corporate
C007029,Corporate
C022837,Consumer
C017852,Consumer
C005965,Consumer
C018434,Consumer
C014444,Consumer
C002991,Consumer
C019342,Consumer
C003561,Consumer
C004922,Consumer
C005938,Corporate
C013367,Consumer
C001727,Consumer
C015265,Consumer
C004954,Consumer
C018040,Home Office
C019369,Consumer
C017886,Consumer
C018194,Consumer
C002581,Consumer
C009967,Corporate
C010824,Consumer
C001221,Corporate
C004914,Home Office
C015521,Consumer
C005871,Consumer
C020021,Consumer
C023805,Consumer
C004205,Corporate
C004289,Consumer
C013462,Corporate
C016234,Consumer
C022265,Consumer
C013442,Consumer
C017293,Corporate
C020923,Corporate
C005941,Consumer
C006943,Consumer
C020331,Consumer
C004367,Consumer
C005104,Consumer
C006687,Consumer
C016851,Corporate
C003051,Consumer
C006798,Consumer
C019321,Corporate
C020997,Consumer
C017692,Corporate
C015652,Home Office
C020571,Consumer
C008674,Consumer
C016857,Consumer
C008347,Consumer
C007070,Consumer
C023394,Consumer
C007275,Consumer
C017566,Corporate
C008910,Consumer
C001049,Corporate
C013387,Corporate
C015367,Corporate
C023637,Home Office
C022766,Consumer
C000403,Consumer
C017843,Consumer
C018424,Consumer
C011247,Consumer
C014420,Corporate
C021836,Home Office
C002163,Consumer
C013143,Consumer
C015557,Consumer
C019730,Corporate
C003902,Consumer
C023833,Consumer
C024710,Consumer
C024507,Corporate
C014443,Consumer
C018875,Consumer
C012099,Home Office
C014364,Consumer
C019138,Consumer
C023403,Consumer
C021581,Home Office
C016836,Consumer
C015530,Consumer
C014678,Home Office
C019262,Consumer
C024310,Consumer
C024994,Consumer
C009591,Consumer
C016962,Consumer
C021750,Corporate
C008439,Consumer
C017498,Consumer
C019042,Corporate
C004908,Consumer
C019432,Consumer
C019619,Home Office
C001923,Consumer
C005154,Consumer
C016936,Consumer
C001970,Consumer
C016199,Consumer
C002824,Corporate
C024803,Corporate
C014038,Consumer
C000917,Corporate
C020184,Corporate
C022811,Home Office
C021151,Consumer
C000195,Consumer
C014545,Home Office
C022649,Corporate
C015219,Consumer
C009699,Corporate
C012578,Corporate
C008527,Home Office
C022601,Consumer
C024444,Consumer
C007311,Consumer
C002469,Consumer
C023018,Consumer
C017419,Corporate
C019667,Consumer
C018843,Consumer
C008913,Consumer
C015041,Consumer
C018604,Corporate
C010150,Consumer
C012124,Corporate
C005832,Consumer
C017920,Consumer
C002937,Home Office
C006082,Consumer
C012912,Home Office
C014082,Consumer
C005284,Corporate
C002331,Consumer
C006194,Consumer
C005163,Corporate
C016894,Consumer
C019809,Consumer
C004436,Home Office
C023248,Corporate
C014879,Consumer
C002406,Consumer
C003975,Corporate
C019535,Consumer
C020374,Home Office
C016545,Consumer
C006983,Corporate
C009024,Consumer
C011105,Corporate
C006546,Corporate
C024682,Consumer
C019364,Consumer
C012621,Consumer
C008053,Corporate
C013913,Consumer
C007584,Consumer
C002756,Consumer
C003931,Home Office
C017618,Consumer
C004961,Corporate
C019060,Consumer
C002223,Consumer
C005816,Consumer
C018717,Corporate
C016983,Corporate
C020916,Consumer
C023862,Consumer
C014999,Consumer
C002005,Consumer
C015706,Corporate
C020297,Home Office
C016914,Consumer
C003721,Consumer
C018989,Consumer
C008904,Corporate
C010012,Consumer
C000766,Consumer
C022588,Consumer
C006674,Consumer
C018584,Consumer
C023631,Consumer
C023717,Consumer
C000818,Consumer
C001084,Corporate
C014960,Corporate
C011551,Consumer
C005711,Corporate
C005681,Consumer
C021366,Consumer
C002039,Corporate
C010170,Home Office
C002166,Consumer
C000377,Consumer
C023831,Home Office
C017997,Consumer
C019566,Consumer
C018882,Corporate
C024531,Consumer
C009494,Consumer
C002768,Corporate
C004702,Consumer
C024211,Consumer
C007437,Home Office
C018735,Corporate
C002297,Consumer
C015428,Consumer
C007855,Consumer
C008130,Corporate
C018348,Home Office
C001930,Consumer
C002452,Consumer
C002335,Consumer
C003757,Home Office
C009604,Corporate
C014701,Consumer
C021803,Corporate
C013766,Consumer
C006256,Consumer
C004890,Consumer
C000951,Home Office
C022024,Consumer
C006392,Corporate
C016561,Consumer
C003707,Corporate
C000792,Consumer
C015059,Corporate
C007411,Consumer
C011063,Corporate
C016524,Consumer
C000858,Consumer
C003463,Corporate
C011344,Corporate
C019468,Corporate
C005692,Home Office
C005314,Corporate
C004231,Consumer
C013782,Corporate
C023565,Home Office
C008099,Consumer
C003923,Home Office
C014705,Home Office
C000571,Corporate
C015590,Corporate
C003211,Consumer
C015234,Consumer
C022253,Consumer
C000099,Consumer
C004017,Corporate
C005194,Corporate
C010097,Corporate
C004345,Consumer
C008634,Consumer
C021696,Corporate
C012796,Consumer
C019347,Corporate
C021093,Consumer
C020729,Corporate
C008549,Consumer
C023536,Consumer
C004214,Corporate
C002780,Consumer
C009627,Consumer
C014154,Consumer
C004879,Consumer
C022853,Home Office
C010364,Consumer
C004708,Corporate
C008263,Corporate
C019723,Home Office
C003763,Consumer
C018593,Consumer
C024692,Consumer
C001950,Consumer
C004331,Consumer
C007766,Consumer
C017851,Consumer
C016229,Corporate
C008418,Home Office
C005450,Consumer
C022357,Consumer
C010107,Home Office
C020481,Consumer
C024749,Consumer
C006408,Corporate
C023661,Consumer
C019168,Consumer
C009606,Consumer
C004705,Consumer
C012806,Consumer
C017342,Home Office
C000934,Corporate
C010942,Consumer
C000186,Consumer
C010735,Consumer
C001376,Consumer
C024753,Corporate
C015315,Consumer
C024854,Consumer
C012977,Home Office
C010752,Home Office
C023793,Corporate
C013327,Consumer
C017946,Corporate
C009252,Corporate
C000554,Consumer
C017908,Consumer
C001468,Consumer
C024243,Consumer
C014621,Corporate
C010241,Corporate
C001195,Consumer
C013370,Corporate
C022499,Consumer
C024200,Consumer
C018268,Consumer
C021446,Consumer
C020963,Consumer
C022218,Consumer
C004111,Corporate
C004671,Consumer
C024544,Consumer
C020025,Consumer
C020973,Consumer
C007293,Corporate
C022098,Corporate
C014472,Corporate
C000587,Consumer
C001648,Consumer
C005337,Consumer
C012355,Corporate
C011876,Consumer
C008555,Corporate
C009297,Corporate
C019140,Consumer
C011401,Consumer
C006418,Corporate
C019687,Consumer
C001824,Corporate
C004227,Corporate
C011586,Consumer
C015145,Home Office
C009781,Corporate
C004982,Consumer
C004021,Consumer
C007927,Consumer
C001640,Home Office
C013283,Consumer
C014489,Consumer
C012176,Corporate
C000801,Consumer
C022723,Consumer
C020320,Corporate
C017912,Home Office
C021302,Home Office
C006959,Corporate
C024188,Consumer
C017676,Consumer
C022594,Corporate
C019708,Corporate
C003911,Consumer
C022036,Corporate
C022182,Consumer
C022454,Consumer
C011968,Corporate
C021285,Consumer
C016241,Consumer
C016291,Corporate
C020161,Home Office
C024309,Corporate
C011877,Consumer
C010287,Home Office
C023116,Corporate
C014795,Corporate
C008463,Corporate
C020226,Consumer
C005797,Corporate
C012803,Corporate
C021894,Consumer
C019940,Consumer
C006318,Home Office
C010946,Corporate
C011505,Consumer
C023943,Consumer
C020633,Consumer
C014527,Consumer
C009696,Consumer
C002003,Corporate
C020576,Corporate
C016001,Consumer
C023376,Consumer
C017159,Consumer
C015907,Corporate
C002310,Corporate
C006315,Consumer
C016255,Consumer
C018225,Corporate
C000007,Consumer
C011630,Corporate
C005235,Consumer
C019842,Corporate
C004013,Consumer
C005010,Consumer
C012266,Consumer
C016178,Consumer
C015149,Home Office
C008525,Corporate
C012405,Consumer
C010301,Consumer
C010201,Home Office
C005388,Corporate
C001895,Corporate
C023291,Home Office
C004286,Corporate
C021516,Corporate
C022904,Consumer
C019230,Consumer
C015356,Consumer
C014637,Home Office
C016737,Home Office
C022131,Corporate
C011242,Consumer
C015126,Consumer
C004369,Consumer
C004405,Corporate
C020303,Consumer
C022975,Consumer
C009200,Corporate
C003772,Consumer
C016916,Corporate
C022225,Consumer
C016124,Consumer
C024405,Consumer
C015823,Corporate
C012920,Consumer
C013066,Corporate
C022408,Home Office
C013804,Consumer
C017091,Consumer
C002316,Corporate
C003720,Consumer
C016040,Consumer
C005682,Consumer
C015441,Home Office
C018698,Corporate
C024436,Consumer
C018472,Corporate
C016140,Consumer
C001020,Corporate
C004207,Consumer
C024164,Corporate
C000476,Corporate
C024809,Corporate
C018473,Consumer
C000386,Consumer
C018142,Corporate
C001946,Consumer
C003700,Consumer
C020569,Corporate
C021835,Consumer
C007400,Corporate
C002874,Consumer
C017024,Home Office
C010168,Consumer
C001316,Consumer
C010040,Corporate
C020668,Consumer
C000905,Consumer
C009896,Corporate
C005815,Corporate
C016383,Corporate
C005543,Corporate
C008410,Home Office
C003964,Consumer
C020368,Corporate
C023298,Corporate
C012082,Consumer
C019079,Consumer
C007887,Corporate
C010334,Consumer
C008714,Consumer
C007036,Corporate
C003312,Consumer
C008307,Consumer
C004269,Consumer
C017746,Consumer
C009796,Corporate
C001331,Consumer
C004156,Consumer
C011402,Home Office
C000109,Corporate
C020084,Consumer
C023757,Corporate
C003227,Corporate
C002020,Corporate
C016689,Consumer
C003871,Consumer
C009553,Home Office
C019149,Consumer
C001104,Consumer
C005228,Home Office
C005234,Corporate
C007178,Home Office
C013488,Consumer
C013707,Corporate
C014051,Consumer
C011764,Consumer
C024173,Corporate
C019644,Consumer
C017167,Corporate
C010071,Home Office
C002257,Corporate
C003670,Consumer
C014655,Consumer
C018934,Consumer
C008063,Home Office
C016447,Consumer
C010143,Corporate
C020311,Consumer
C019824,Corporate
C003124,Consumer
C012165,Home Office
C004618,Corporate
C020530,Consumer
C002195,Consumer
C002990,Consumer
C015527,Consumer
C015096,Consumer
C004277,Consumer
C023070,Consumer
C003152,Consumer
C000979,Corporate
C007327,Consumer
C000557,Consumer
C003852,Home Office
C003547,Corporate
C010136,Consumer
C013162,Consumer
C002902,Home Office
C018482,Consumer
C004930,Corporate
C012278,Home Office
C007264,Consumer
C024065,Consumer
C007667,Corporate
C007255,Corporate
C011231,Consumer
C001674,Consumer
C011047,Consumer
C007502,Corporate
C011823,Consumer
C002742,Corporate
C004577,Corporate
C013319,Consumer
C024732,Corporate
C023213,Consumer
C023261,Consumer
C022254,Corporate
C004964,Corporate
C023931,Consumer
C012598,Corporate
C002324,Consumer
C005777,Consumer
C018543,Consumer
C022115,Consumer
C009023,Corporate
C021297,Consumer
C001616,Home Office
C013864,Corporate
C021371,Consumer
C009551,Corporate
C017008,Consumer
C008209,Corporate
C009724,Consumer
C005744,Consumer
C003008,Corporate
C014766,Corporate
C006321,Consumer
C004221,Corporate
C005179,Consumer
C001240,Consumer
C012386,Corporate
C016474,Corporate
C006429,Consumer
C015067,Corporate
C022212,Corporate
C015581,Corporate
C015452,Consumer
C002286,Corporate
C018399,Consumer
C013729,Consumer
C013039,Corporate
C000530,Corporate
C023954,Consumer
C004571,Consumer
C022399,Corporate
C018512,Home Office
C016342,Corporate
C012451,Consumer
C024466,Consumer
C006534,Home Office
C006416,Home Office
C024170,Consumer
C008189,Consumer
C016102,Corporate
C021212,Consumer
C008187,Corporate
C015154,Corporate
C012199,Consumer
C015317,Consumer
C020699,Corporate
C015538,Consumer
C000349,Corporate
C022506,Consumer
C004208,Consumer
C000536,Consumer
C007274,Corporate
C019863,Corporate
C022466,Consumer
C000746,Consumer
C011058,Consumer
C014007,Consumer
C002349,Corporate
C018453,Consumer
C020605,Home Office
C009749,Consumer
C024417,Consumer
C012515,Home Office
C002463,Consumer
C009089,Consumer
C008026,Consumer
C008064,Home Office
C016104,Corporate
C005852,Consumer
C011443,Consumer
C022049,Consumer
C015859,Consumer
C011408,Consumer
C018165,Consumer
C005074,Corporate
C005166,Consumer
C003301,Home Office
C002505,Home Office
C023284,Home Office
C002076,Consumer
C014012,Consumer
C000448,Corporate
C016233,Corporate
C010934,Corporate
C010404,Consumer
C003426,Consumer
C022893,Consumer
C001351,Consumer
C011580,Consumer
C010542,Consumer
C007968,Corporate
C015944,Consumer
C023881,Consumer
C011040,Consumer
C001270,Consumer
C024687,Home Office
C020270,Consumer
C022272,Consumer
C019897,Consumer
C004703,Consumer
C011054,Consumer
C010131,Corporate
C003806,Home Office
C018573,Corporate
C008455,Consumer
C012439,Home Office
C019333,Consumer
C013926,Consumer
C023545,Consumer
C024292,Corporate
C012466,Corporate
C004912,Consumer
C007484,Corporate
C013032,Corporate
C010264,Home Office
C020201,Consumer
C012570,Consumer
C008986,Home Office
C010811,Consumer
C024557,Home Office
C007781,Consumer
C002551,Consumer
C008740,Consumer
C006593,Consumer
C002905,Consumer
C017735,Consumer
C019847,Consumer
C008359,Consumer
C015121,Consumer
C011430,Consumer
C012858,Consumer
C016478,Corporate
C005881,Corporate
C006713,Consumer
C000176,Consumer
C002366,Corporate
C005853,Corporate
C019163,Consumer
C009906,Consumer
C000045,Consumer
C003597,Consumer
C009895,Consumer
C016391,Consumer
C002408,Consumer
C006594,Home Office
C012687,Consumer
C007191,Corporate
C017578,Corporate
C000398,Corporate
C013235,Consumer
C003783,Consumer
C008659,Corporate
C018433,Corporate
C024157,Corporate
C023469,Corporate
C006331,Consumer
C009485,Corporate
C010273,Corporate
C019011,Corporate
C011693,Corporate
C009556,Consumer
C014140,Consumer
C021192,Consumer
C016663,Consumer
C021659,Corporate
C006217,Consumer
C020949,Consumer
C008098,Consumer
C024547,Consumer
C018269,Corporate
C012790,Consumer
C014994,Home Office
C007885,Consumer
C009348,Consumer
C002262,Corporate
C021997,Corporate
C008891,Consumer
C005393,Consumer
C000832,Corporate
C016466,Consumer
C000966,Consumer
C021941,Consumer
C016860,Home Office
C012109,Corporate
C022647,Corporate
C020228,Consumer
C009132,Corporate
C012368,Home Office
C000200,Consumer
C024321,Home Office
C007651,Corporate
C011404,Consumer
C014478,Consumer
C010499,Consumer
C024571,Corporate
C016016,Corporate
C005749,Home Office
C024122,Corporate
C020731,Home Office
C004218,Corporate
C011546,Consumer
C004856,Consumer
C009922,Home Office
C015960,Corporate
C023422,Consumer
C010244,Consumer
C013152,Consumer
C020342,Corporate
C015489,Consumer
C003685,Consumer
C021130,Consumer
